Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
58.jpg,Healthy Teeth,1285.560119473093,2179.2894679522774,1651.6722103004292,2101.0254872425735,0.9802300599841125,0.9664858753736616,0.9745998183757201,0.9676894551834255,5.041412233227815,8.54623320765599,6.477145922746781,8.239315636245387,0.7859857422503678,0.8354583418385774,0.8070991965295153,0.8313950457939978,0.4848343566117624,0.47189666873304825,0.47954493612886595,0.47302113407323737,0.6963004786812675,0.6869473551394227,0.6924918310917941,0.6877653190393053,0.9601234532464508,0.9323908937427344,0.9487581428125447,0.9348189010032562
59.jpg,Healthy Teeth,2789.375293577045,4329.188384100231,3225.9337063151443,4287.629345915384,0.9571036924679814,0.9334237322901573,0.950390094634221,0.9340628464627168,10.938726641478608,16.977209349412668,12.650720416922134,16.814232729079936,0.8624571082129853,0.9297621751582558,0.8826137475467951,0.9280767004935222,0.46632555451350566,0.44537467889081456,0.4603384735876888,0.4459292344865471,0.6828803368918347,0.6673639778193116,0.6784824784677117,0.6677793306823349,0.9129203569302594,0.8648123474143168,0.8992701485571766,0.8661100782404443
6.jpg,Healthy Teeth,1816.689472071888,2716.897185911457,1981.1827099938687,2732.9888454966303,0.9720621063563515,0.9582182944374334,0.9695324530188868,0.9579708294298184,7.1242724394976005,10.654498768280224,7.76934396076027,10.71760331567306,0.8155188141309765,0.8615038964057528,0.824351660486056,0.8622770030283561,0.47781937929497803,0.46494767067749027,0.4754549721363982,0.4647209427612068,0.6912448041721384,0.6818707140488512,0.6895324300831674,0.6817044394466026,0.9435615478288892,0.9155939008743141,0.9384491140292575,0.915093979780102
60.jpg,Healthy Teeth,1579.1785714285716,2580.384057281872,1953.8730073574495,2568.6145376679233,0.9757146591912687,0.9603176566714564,0.9699524342977046,0.9604986538051252,6.192857142857144,10.119153165811264,7.662247087676272,10.072998186933033,0.7994901662038987,0.8520973995195584,0.8201389889619483,0.8515218869843939,0.48402678956232065,0.4695386626287922,0.4785133101274488,0.4697052036221928,0.6957203386148206,0.6852289125750549,0.691746564955294,0.68535042396003,0.950666596495691,0.919401437845618,0.9389691403543887,0.9197690806121062
61.jpg,Healthy Teeth,2986.8473144082504,4593.969328183528,3621.359595340282,4544.231471283903,0.9540668761048157,0.929351808073947,0.9443090518355691,0.930116699915666,11.71312672316961,18.01556599287658,14.201410177805027,17.820515573662366,0.8606873768701291,0.9290250158277393,0.8889913551859328,0.9270657855247907,0.47401677139070175,0.45227987825509874,0.46532489357891416,0.4529372871619356,0.6884887590881218,0.6725175672464614,0.6821472667825579,0.6730061568529189,0.9047330854146548,0.8534436350807091,0.8844771801483122,0.8550303673780635
62.jpg,Healthy Teeth,3629.9261717553354,5479.077099829124,4306.5606989576945,5534.998941610655,0.9441773110485754,0.9157402100724461,0.9337717113315029,0.91488021804185,14.235004595118962,21.486576862074998,16.88847332924586,21.70587820239472,0.8874008668594683,0.9607231281592068,0.9158640485708549,0.9627494219862602,0.46703256978945434,0.4423537970772869,0.4576715433911289,0.4416396634083485,0.6833978122510009,0.6650968328576575,0.6765142595623014,0.66455975157118,0.8837639406699348,0.8246332822909208,0.8621616859802926,0.8228433388780468
64.jpg,Healthy Teeth,1310.924716634331,2482.1717382434417,2020.7851011649295,2535.6332849644286,0.979839991439819,0.9618280112840488,0.9689234290719877,0.9610058548124685,5.1408812417032586,9.734006816640948,7.924647455548743,9.943659941036975,0.7301369687900097,0.7927095269760733,0.7695600036616096,0.7952973224457551,0.5393964873447087,0.5221125622700254,0.528718912368253,0.521353837742468,0.734436169687134,0.7225735687596284,0.7271306020023177,0.7220483624678253,0.9542693991139255,0.9134746196471222,0.9295576276683726,0.9116110174664125
65.jpg,Healthy Teeth,3481.1913611763507,4754.885924035256,3413.3141477621093,4727.623194985995,0.9464646239784648,0.926877157997797,0.9475084712613091,0.9272964168949959,13.651730828142552,18.646611466804927,13.385545677498468,18.53969880386665,0.866964205351427,0.9191594555109804,0.8641499006313242,0.9181099027939118,0.4820287401805967,0.4648254761247907,0.48281835790880917,0.46518360056298164,0.6942828963618481,0.6817811057258706,0.6948513207217851,0.6820436940277226,0.8854353444214594,0.843550854133194,0.8877036573228634,0.8444478747435508
66.jpg,Healthy Teeth,3153.1115848054737,4699.895004709066,3384.1439301042305,4719.976331959983,0.9515099870081896,0.9277228338709276,0.9479570644034043,0.9274140139027468,12.365143469825387,18.43096080278065,13.271152667075414,18.509711105725426,0.8254064654455247,0.8892231350842639,0.8357622641300735,0.8899876791710198,0.5113682870354561,0.49042563420124924,0.5080313364053278,0.49016224093388205,0.7151001937039705,0.7003039584360845,0.7127631699276611,0.7001158767903225,0.8904144595619375,0.8366667295123685,0.8824225041154256,0.8359685954223408
67.jpg,Healthy Teeth,5328.557387930154,7427.630787779131,5429.514408338443,7426.832854245982,0.9180549720430266,0.8857744473321574,0.9165024081392298,0.8857867183242706,20.896303482079034,29.12796387364365,21.29221336603311,29.12483472253326,0.9401594233922755,1.0107097300468795,0.9439255330935041,1.0106851323333697,0.45781805297358785,0.4317383089587832,0.4564383083935313,0.43174777688225485,0.6766225335987472,0.6570679637288545,0.6756021820520796,0.6570751683652752,0.8245076807600038,0.7554449845155026,0.8212149030227305,0.7554712565062801
68.jpg,Healthy Teeth,3341.81887572756,4627.549031036884,3345.1395616186387,4596.163645399687,0.9486079587283923,0.9288354038225188,0.9485568916799644,0.9293180628456358,13.105172061676708,18.14725110210543,13.118194359288779,18.024171158430146,0.7989413113751023,0.8507634626385598,0.7990910222837974,0.8495772610758416,0.5399065976710453,0.5225605608500814,0.5398550855897444,0.5229747616808805,0.7347833678513996,0.7228835043422152,0.7347483144517886,0.7231699396966667,0.8750605156537432,0.8269898769648225,0.8749380980077351,0.8281632820209718
70.jpg,Healthy Teeth,1924.5886092106607,3014.7258771593442,2302.387339055794,3054.755542738989,0.9704027833603379,0.9536381466312038,0.9645928191945408,0.9530225518601946,7.547406310630041,11.822454420232724,9.028969957081545,11.97943350093721,0.813729141940144,0.8678431434753913,0.8334256047367772,0.8696918816860062,0.48360523923277815,0.4680961005437454,0.47812460845414995,0.46753795725893577,0.6954173130090867,0.6841754895812516,0.6914655511695069,0.6837674730922316,0.9393083786445094,0.9049345109859042,0.9274017353659754,0.9036722271536556
71.jpg,Healthy Teeth,4992.576074747269,6750.584184902153,4934.949647455549,6840.0192350759435,0.9232218485721515,0.8961863841401569,0.9241080545096492,0.8948110104408091,19.57872970489125,26.472879156479028,19.352743715511956,26.82360484343507,0.9475507648169648,1.009732744367811,0.9455720570538572,1.0126609750065334,0.44419263869627057,0.42192425488312707,0.4447473329888053,0.4208365024548899,0.6664777855984928,0.6495569681583957,0.6668937943846871,0.6487191244713616,0.8416669922069346,0.7859648433174952,0.8435578430988542,0.783129121492765
72.jpg,Healthy Teeth,3281.129761053814,4565.9086656011195,3327.929797670141,4562.45095362414,0.9495412640935347,0.929783337963259,0.9488215514152778,0.9298365122624159,12.86717553354437,17.90552417882792,13.050705088902514,17.891964524016235,0.8366710177952741,0.8898501201152342,0.8387872316705266,0.8897161607054397,0.5045190164658195,0.4870627442375859,0.5038233754210114,0.4871084545088208,0.7102950207243603,0.6978988065884523,0.7098051672261984,0.6979315543151927,0.8872583536756597,0.8431414390837261,0.8856628108633376,0.8432602263316749
75.jpg,Healthy Teeth,3301.182400694374,4958.092997143883,3825.0859901900676,4870.054330653103,0.9492328852967371,0.9237521453396506,0.9411760528067223,0.9251060448028003,12.945813336056368,19.443501949583855,15.000337216431637,19.09825227707099,0.8817167417677791,0.9501246502548936,0.9045271962617594,0.9467528074574119,0.4633409117069088,0.4410904855239094,0.45620037576464145,0.44223976869908743,0.680691495250902,0.6641464337959735,0.6754260697993834,0.665011104192319,0.8960672224603048,0.8439037398113919,0.8795646595795968,0.846675472128458
76.jpg,Healthy Teeth,2653.8539773307466,3998.5114290710408,3218.491646229307,4092.734080443726,0.9591878021509743,0.9385090359383779,0.9505045420873296,0.9370600362863513,10.40727049933626,15.68043697674918,12.62153586756591,16.04993757036755,0.8457366944422006,0.905925576339771,0.8720702443570367,0.9098278233171184,0.4779429826698892,0.45932858131073795,0.4700540598372931,0.458060054067463,0.6913342047590942,0.6777378411382516,0.6856048860949673,0.6768013401785364,0.9154856272381106,0.8726772145805014,0.8975020492485092,0.869676874499452
77.jpg,Healthy Teeth,2686.7881139589504,3882.9440556866184,2743.860974862048,3858.4740940033807,0.9586813257164988,0.940286284629431,0.9578036327797796,0.940662595054234,10.53642397630961,15.227231590927916,10.760239117106071,15.131270956876003,0.8496190842082567,0.9033861935010212,0.852282104621253,0.9023540254316602,0.4753025411622547,0.45875687331748416,0.47456685228617523,0.4590883879738453,0.6894218890942285,0.677315933163752,0.6888881275549574,0.6775606157192472,0.9148205516515565,0.8769009861810997,0.912998842249926,0.8776767450146531
79.jpg,Healthy Teeth,3249.988410088839,4712.06349108959,3514.3799816063765,4674.2946371872,0.9500201702382303,0.9275357012412022,0.9459542339740046,0.9281165282012241,12.745052588583683,18.478680357214078,13.78188228080932,18.330567204655686,0.8799410568702781,0.9411990073053165,0.8916620712741772,0.9397232196730061,0.46355328626994186,0.44379292883654853,0.4599406449856064,0.4442899210734219,0.6808474765099316,0.6661778507549981,0.6781892398037633,0.6665507640633397,0.8977826988459627,0.851806817564392,0.8894602950163556,0.8529946382861044
8.jpg,Healthy Teeth,1485.6217195956294,2339.0756579653766,1784.1010116492948,2358.691523988625,0.9771534198690427,0.9640286092030053,0.9725632668217437,0.9637269473135572,5.8259675278259975,9.172845717511281,6.99647455548743,9.249770682308332,0.7965561271828524,0.8425423063160002,0.8133520072625935,0.8435311449399661,0.48305111116563393,0.47064215748687965,0.47866678706664745,0.47036239050702944,0.6950187847573862,0.6860336416582496,0.6918574904318427,0.6858297095540768,0.953809491108087,0.9272823789744752,0.9445320557687251,0.9266725416310473
80.jpg,Healthy Teeth,2847.2756305524354,3885.3378562860657,2807.450720416922,4117.403525510251,0.9562132742202745,0.9402494716530916,0.9568257201670574,0.9366806581135199,11.165786786480139,15.236619044259081,11.009610668301656,16.146680492197063,0.8275082311972056,0.8733039890292881,0.8256965690673774,0.8828465035019122,0.5008858878441662,0.4864749506629543,0.5013974931357538,0.4833453091680374,0.707732921266325,0.6974775628383714,0.7080942685375682,0.6952304000603234,0.9042362623900282,0.8693511482469193,0.905585538570336,0.8615476793242882
81.jpg,Healthy Teeth,2328.098182375166,3374.92637291505,2484.651364193746,3360.5635693183667,0.9641974259161694,0.948098816274797,0.9617898784456411,0.9483196941328336,9.1297967936281,13.235005383980587,9.743730839975475,13.178680663993594,0.8226458247893838,0.8719237730067708,0.830490415165273,0.8712871160749165,0.4892515590355403,0.47456578017323514,0.48696419044384076,0.47476422783388994,0.6994651950136906,0.6888873494071691,0.6978281955064877,0.6890313692669514,0.9248192329565174,0.8910139806510864,0.9197734624302997,0.8914776950064512
82.jpg,Healthy Teeth,3301.7135964464414,4643.175229394386,3417.5003065603923,4604.674936419945,0.9492247163219876,0.9285950968936365,0.9474440945689356,0.9291871722630956,12.947896456652712,18.208530311350536,13.401961986511342,18.05754877027429,0.8475791009497785,0.9028176772741437,0.8525901516611681,0.9013272351698076,0.4950888605504306,0.477124568497376,0.4935658948483027,0.47763274815376416,0.7036255115829945,0.69074204193561,0.7025424505667275,0.6911097945722982,0.8888228865803353,0.8436027874375753,0.8849054840731198,0.8448994998853712
83.jpg,Healthy Teeth,1761.9763096089043,2567.4176373682,1881.8444972409563,2576.7268619216056,0.9729035107555608,0.960517060293295,0.9710601221474341,0.9603738987186416,6.909711018074135,10.06830446026745,7.3797823421213975,10.104811223221983,0.8062058894323257,0.8478306422009316,0.8126340701472166,0.8482858662972126,0.4847260174908882,0.4731876009850593,0.4830705570509747,0.4730554580392354,0.6962226780929275,0.68788632853478,0.6950327740840533,0.6877902718410863,0.944577053327454,0.9192380200651361,0.9407963494208748,0.9189452349669514
84.jpg,Healthy Teeth,2197.888823649546,3264.878039801575,2377.7381974248924,3267.5378182454056,0.9661998458516663,0.9497911906037342,0.9634340387318165,0.9497502872966903,8.6191718574492,12.80344329333951,9.324463519313303,12.813873797040806,0.8354990575074158,0.8868424007178439,0.8446616195371539,0.8869624071578996,0.47251410717266595,0.4574652495621142,0.46992504198054175,0.45742845483819106,0.6873966156249723,0.676361774172753,0.685510789105862,0.6763345731501467,0.9316920341206414,0.8985349700823677,0.9261051777267102,0.8984523101801946
